path,key,dtype,example_value,is_github_api_url,fetch_status,error_message,depth
events_url.__api__[15],[15],dict,"{'id': '8859596610', 'type': 'WatchEvent', 'actor': {'id': 42641610, 'login': 'titaenstad', 'display_login': 'titaenstad', 'gravatar_id': '', 'url': 'https://api.github.com/users/titaenstad', 'avatar_url': 'https://avatars.githubusercontent.com/u/42641610?'}, 'repo': {'id': 858127, 'name': 'pandas-dev/pandas', 'url': 'https://api.github.com/repos/pandas-dev/pandas'}, 'payload': {'action': 'started'}, 'public': True, 'created_at': '2026-04-28T07:25:08Z', 'org': {'id': 21206976, 'login': 'pandas-dev', 'gravatar_id': '', 'url': 'https://api.github.com/orgs/pandas-dev', 'avatar_url': 'https://avatars.githubusercontent.com/u/21206976?'}}",False,,,1
events_url.__api__[16],[16],dict,"{'id': '8859229405', 'type': 'WatchEvent', 'actor': {'id': 156020272, 'login': 'wijayaju', 'display_login': 'wijayaju', 'gravatar_id': '', 'url': 'https://api.github.com/users/wijayaju', 'avatar_url': 'https://avatars.githubusercontent.com/u/156020272?'}, 'repo': {'id': 858127, 'name': 'pandas-dev/pandas', 'url': 'https://api.github.com/repos/pandas-dev/pandas'}, 'payload': {'action': 'started'}, 'public': True, 'created_at': '2026-04-28T07:13:21Z', 'org': {'id': 21206976, 'login': 'pandas-dev', 'gravatar_id': '', 'url': 'https://api.github.com/orgs/pandas-dev', 'avatar_url': 'https://avatars.githubusercontent.com/u/21206976?'}}",False,,,1
events_url.__api__[17],[17],dict,"{'id': '8858362933', 'type': 'IssueCommentEvent', 'actor': {'id': 199561832, 'login': 'tamhahn', 'display_login': 'tamhahn', 'gravatar_id': '', 'url': 'https://api.github.com/users/tamhahn', 'avatar_url': 'https://avatars.githubusercontent.com/u/199561832?'}, 'repo': {'id': 858127, 'name': 'pandas-dev/pandas', 'url': 'https://api.github.com/repos/pandas-dev/pandas'}, 'payload': {'action': 'created', 'issue': {'url': 'https://api.github.com/repos/pandas-dev/pandas/issues/63207', 'repository_url': 'https://api.github.com/repos/pandas-dev/pandas', 'labels_url': 'https://api.github.com/repos/pandas-dev/pandas/issues/63207/labels{/name}', 'comments_url': 'https://api.github.com/repos/pandas-dev/pandas/issues/63207/comments', 'events_url': 'https://api.github.com/repos/pandas-dev/pandas/issues/63207/events', 'html_url': 'https://github.com/pandas-dev/pandas/issues/63207', 'id': 3666697414, 'node_id': 'I_kwDOAA0YD87ajVzG', 'number': 63207, 'title': 'PDEP-8 inplace keyword deprecation - implementation tracker issue', 'user': {'login': 'jorisvandenbossche', 'id': 1020496, 'node_id': 'MDQ6VXNlcjEwMjA0OTY=', 'avatar_url': 'https://avatars.githubusercontent.com/u/1020496?v=4', 'gravatar_id': '', 'url': 'https://api.github.com/users/jorisvandenbossche', 'html_url': 'https://github.com/jorisvandenbossche', 'followers_url': 'https://api.github.com/users/jorisvandenbossche/followers', 'following_url': 'https://api.github.com/users/jorisvandenbossche/following{/other_user}', 'gists_url': 'https://api.github.com/users/jorisvandenbossche/gists{/gist_id}', 'starred_url': 'https://api.github.com/users/jorisvandenbossche/starred{/owner}{/repo}', 'subscriptions_url': 'https://api.github.com/users/jorisvandenbossche/subscriptions', 'organizations_url': 'https://api.github.com/users/jorisvandenbossche/orgs', 'repos_url': 'https://api.github.com/users/jorisvandenbossche/repos', 'events_url': 'https://api.github.com/users/jorisvandenbossche/events{/privacy}', 'received_events_url': 'https://api.github.com/users/jorisvandenbossche/received_events', 'type': 'User', 'user_view_type': 'public', 'site_admin': False}, 'labels': [{'id': 183784729, 'node_id': 'MDU6TGFiZWwxODM3ODQ3Mjk=', 'url': 'https://api.github.com/repos/pandas-dev/pandas/labels/Master%20Tracker', 'name': 'Master Tracker', 'color': 'fbca04', 'default': False, 'description': 'High level tracker for similar issues'}, {'id': 3498153567, 'node_id': 'LA_kwDOAA0YD87QgZZf', 'url': 'https://api.github.com/repos/pandas-dev/pandas/labels/inplace', 'name': 'inplace', 'color': '4530B5', 'default': False, 'description': 'Relating to inplace parameter or equivalent'}], 'state': 'open', 'locked': False, 'assignees': [], 'milestone': {'url': 'https://api.github.com/repos/pandas-dev/pandas/milestones/124', 'html_url': 'https://github.com/pandas-dev/pandas/milestone/124', 'labels_url': 'https://api.github.com/repos/pandas-dev/pandas/milestones/124/labels', 'id': 13923793, 'node_id': 'MI_kwDOAA0YD84A1HXR', 'number': 124, 'title': '3.1', 'description': '', 'creator': {'login': 'jbrockmendel', 'id': 8078968, 'node_id': 'MDQ6VXNlcjgwNzg5Njg=', 'avatar_url': 'https://avatars.githubusercontent.com/u/8078968?v=4', 'gravatar_id': '', 'url': 'https://api.github.com/users/jbrockmendel', 'html_url': 'https://github.com/jbrockmendel', 'followers_url': 'https://api.github.com/users/jbrockmendel/followers', 'following_url': 'https://api.github.com/users/jbrockmendel/following{/other_user}', 'gists_url': 'https://api.github.com/users/jbrockmendel/gists{/gist_id}', 'starred_url': 'https://api.github.com/users/jbrockmendel/starred{/owner}{/repo}', 'subscriptions_url': 'https://api.github.com/users/jbrockmendel/subscriptions', 'organizations_url': 'https://api.github.com/users/jbrockmendel/orgs', 'repos_url': 'https://api.github.com/users/jbrockmendel/repos', 'events_url': 'https://api.github.com/users/jbrockmendel/events{/privacy}', 'received_events_url': 'https://api.github.com/users/jbrockmendel/received_events', 'type': 'User', 'user_view_type': 'public', 'site_admin': False}, 'open_issues': 10, 'closed_issues': 628, 'state': 'open', 'created_at': '2025-10-17T21:46:20Z', 'updated_at': '2026-04-28T02:35:44Z', 'due_on': None, 'closed_at': None}, 'comments': 5, 'created_at': '2025-11-26T09:38:31Z', 'updated_at': '2026-04-28T06:43:51Z', 'closed_at': None, 'assignee': None, 'type': None, 'active_lock_reason': None, 'sub_issues_summary': {'total': 0, 'completed': 0, 'percent_completed': 0}, 'issue_dependencies_summary': {'blocked_by': 0, 'total_blocked_by': 0, 'blocking': 0, 'total_blocking': 0}, 'body': ""Issue to track the progress of implementing the accepted PDEP-8: https://pandas.pydata.org/pdeps/0008-inplace-methods-in-pandas.html\n\nSummary of the PDEP proposed changes:\n\n- The ``inplace`` parameter will be removed from any method which can never update the\n  underlying values of a pandas object inplace or which alters the shape of the object,\n  and where the `inplace=True` option is only syntactic sugar for reassigning the result\n  to the calling DataFrame/Series.\n  - In practice, this are the methods `drop`, `rename`, `rename_axis`, ``reset_index``,  ``set_index``, `dropna` `drop_duplicates`, `sort_values`, `sort_index`, `eval`, `query`\n- The `inplace` parameter is kept for those methods that can\n  modify the underlying values of a pandas object inplace, such as `fillna` or `replace`, and those methods will return the calling object (`self`), instead of the current `None`.\n- With the introduction of Copy-on-Write ([PDEP-7](https://pandas.pydata.org/pdeps/0007-copy-on-write.html)), users don't need the `inplace` keyword to avoid a copy of the data.\n\n---\n\nList of TODO items:\n\nFor 3.0:\n\n- [x] Start returning `self` instead of `None` for the methods that will keep the `inplace` keyword: https://github.com/pandas-dev/pandas/pull/63195 \n- [ ] Announce the future deprecation and update documentation to already discourage usage of it (the user guide already does not mention it, but docstrings could use some update to discourage use / mention future deprecation)\n \n\nFor 3.1:\n\n- [ ] Add actual deprecation warnings to the methods where we will remove the keyword in the future (4.0)\n\n"", 'reactions': {'url': 'https://api.github.com/repos/pandas-dev/pandas/issues/63207/reactions', 'total_count': 1, '+1': 1, '-1': 0, 'laugh': 0, 'hooray': 0, 'confused': 0, 'heart': 0, 'rocket': 0, 'eyes': 0}, 'timeline_url': 'https://api.github.com/repos/pandas-dev/pandas/issues/63207/timeline', 'performed_via_github_app': None, 'state_reason': None, 'pinned_comment': None}, 'comment': {'url': 'https://api.github.com/repos/pandas-dev/pandas/issues/comments/4332958306', 'html_url': 'https://github.com/pandas-dev/pandas/issues/63207#issuecomment-4332958306', 'issue_url': 'https://api.github.com/repos/pandas-dev/pandas/issues/63207', 'id': 4332958306, 'node_id': 'IC_kwDOAA0YD88AAAABAkOyYg', 'user': {'login': 'tamhahn', 'id': 199561832, 'node_id': 'U_kgDOC-USaA', 'avatar_url': 'https://avatars.githubusercontent.com/u/199561832?v=4', 'gravatar_id': '', 'url': 'https://api.github.com/users/tamhahn', 'html_url': 'https://github.com/tamhahn', 'followers_url': 'https://api.github.com/users/tamhahn/followers', 'following_url': 'https://api.github.com/users/tamhahn/following{/other_user}', 'gists_url': 'https://api.github.com/users/tamhahn/gists{/gist_id}', 'starred_url': 'https://api.github.com/users/tamhahn/starred{/owner}{/repo}', 'subscriptions_url': 'https://api.github.com/users/tamhahn/subscriptions', 'organizations_url': 'https://api.github.com/users/tamhahn/orgs', 'repos_url': 'https://api.github.com/users/tamhahn/repos', 'events_url': 'https://api.github.com/users/tamhahn/events{/privacy}', 'received_events_url': 'https://api.github.com/users/tamhahn/received_events', 'type': 'User', 'user_view_type': 'public', 'site_admin': False}, 'created_at': '2026-04-28T06:43:51Z', 'updated_at': '2026-04-28T06:43:51Z', 'body': ""Due to move, haven't been able to update this. Will update in the next few days. "", 'pin': None, 'reactions': {'url': 'https://api.github.com/repos/pandas-dev/pandas/issues/comments/4332958306/reactions', 'total_count': 0, '+1': 0, '-1': 0, 'laugh': 0, 'hooray': 0, 'confused': 0, 'heart': 0, 'rocket': 0, 'eyes': 0}, 'performed_via_github_app': None}}, 'public': True, 'created_at': '2026-04-28T06:43:51Z', 'org': {'id': 21206976, 'login': 'pandas-dev', 'gravatar_id': '', 'url': 'https://api.github.com/orgs/pandas-dev', 'avatar_url': 'https://avatars.githubusercontent.com/u/21206976?'}}",False,,,1
events_url.__api__[18],[18],dict,"{'id': '8858107194', 'type': 'WatchEvent', 'actor': {'id': 85436997, 'login': 'nadinealysse', 'display_login': 'nadinealysse', 'gravatar_id': '', 'url': 'https://api.github.com/users/nadinealysse', 'avatar_url': 'https://avatars.githubusercontent.com/u/85436997?'}, 'repo': {'id': 858127, 'name': 'pandas-dev/pandas', 'url': 'https://api.github.com/repos/pandas-dev/pandas'}, 'payload': {'action': 'started'}, 'public': True, 'created_at': '2026-04-28T06:34:12Z', 'org': {'id': 21206976, 'login': 'pandas-dev', 'gravatar_id': '', 'url': 'https://api.github.com/orgs/pandas-dev', 'avatar_url': 'https://avatars.githubusercontent.com/u/21206976?'}}",False,,,1
events_url.__api__[19],[19],dict,"{'id': '8855986665', 'type': 'WatchEvent', 'actor': {'id': 274494632, 'login': 'fri314', 'display_login': 'fri314', 'gravatar_id': '', 'url': 'https://api.github.com/users/fri314', 'avatar_url': 'https://avatars.githubusercontent.com/u/274494632?'}, 'repo': {'id': 858127, 'name': 'pandas-dev/pandas', 'url': 'https://api.github.com/repos/pandas-dev/pandas'}, 'payload': {'action': 'started'}, 'public': True, 'created_at': '2026-04-28T05:06:32Z', 'org': {'id': 21206976, 'login': 'pandas-dev', 'gravatar_id': '', 'url': 'https://api.github.com/orgs/pandas-dev', 'avatar_url': 'https://avatars.githubusercontent.com/u/21206976?'}}",False,,,1
events_url.__api__[20],[20],dict,"{'id': '8855162778', 'type': 'PullRequestReviewCommentEvent', 'actor': {'id': 43860297, 'login': 'tinezivic', 'display_login': 'tinezivic', 'gravatar_id': '', 'url': 'https://api.github.com/users/tinezivic', 'avatar_url': 'https://avatars.githubusercontent.com/u/43860297?'}, 'repo': {'id': 858127, 'name': 'pandas-dev/pandas', 'url': 'https://api.github.com/repos/pandas-dev/pandas'}, 'payload': {'action': 'created', 'comment': {'url': 'https://api.github.com/repos/pandas-dev/pandas/pulls/comments/3151555725', 'pull_request_review_id': 4185848714, 'id': 3151555725, 'node_id': 'PRRC_kwDOAA0YD8672OyN', 'diff_hunk': '@@ -4823,15 +4823,61 @@ def _set_value(\n             else:\n                 icol = self.columns.get_loc(col)\n                 iindex = self.index.get_loc(index)  # type: ignore[assignment]\n-            self._mgr.column_setitem(icol, iindex, value, inplace_only=True)\n+            self._mgr.column_setitem(\n+                cast(""int"", icol), iindex, value, inplace_only=True\n+            )\n \n         except (KeyError, TypeError, ValueError, LossySetitemError):\n             # get_loc might raise a KeyError for missing labels (falling back\n             #  to (i)loc will do expansion of the index)\n             # column_setitem will do validation that may raise TypeError,\n             #  ValueError, or LossySetitemError\n             # set using a non-recursive method & reset the cache\n-            if takeable:\n+            if is_list_like(value) and not isinstance(value, dict):\n+                # GH#61223: .loc/.iloc misinterpret list-like as multi-row\n+                # setitem. Handle explicitly: ensure object dtype, then store\n+                # directly via column_setitem.\n+                if takeable:\n+                    # iat: col is an integer position into existing columns.\n+                    # Column expansion is not possible (out-of-bounds would\n+                    # raise IndexError before reaching here), so skip the\n+                    # expansion check that lives in the else branch below.\n+                    col_label = self.columns[col]\n+                    iindex = cast(""int"", index)\n+                else:\n+                    col_label = col\n+                    if col not in self.columns:\n+                        # GH#48323 expansion via .at is deprecated\n+                        warnings.warn(\n+                            f""Setting a value on a {type(self).__name__} via ""\n+                            f"".at with a column key \'{col}\' that does not ""\n+                            ""exist is deprecated and will raise a KeyError ""\n+                            ""in a future version. Use .loc instead."",\n+                            Pandas4Warning,\n+                            stacklevel=find_stack_level(),\n+                        )\n+                        self[col] = Series(dtype=object, index=self.index)\n+                    iindex = self.index.get_loc(index)  # type: ignore[assignment]\n+                icol = self.columns.get_loc(col_label)\n+                if self.dtypes.iloc[icol] != np.dtype(""object""):\n+                    # GH#61223 storing a list-like requires object dtype;\n+                    # implicit upcasting is deprecated per PDEP6\n+                    warnings.warn(\n+                        f""Storing a list-like value in column \'{col_label}\' ""\n+                        f""with dtype \'{self.dtypes.iloc[icol]}\' requires ""\n+                        ""upcasting the column to object dtype. This implicit ""\n+                        ""casting is deprecated and will raise in a future ""\n+                        ""version. Cast the column to object dtype explicitly ""\n+                        ""first: df[col] = df[col].astype(object)"",\n+                        Pandas4Warning,\n+                        stacklevel=find_stack_level(),\n+                    )\n+                    self[col_label] = self[col_label].astype(object)\n+                    icol = self.columns.get_loc(col_label)', 'path': 'pandas/core/frame.py', 'commit_id': '5eb391e5f98d379e4304f899645446e60e234f07', 'original_commit_id': '5eb391e5f98d379e4304f899645446e60e234f07', 'user': {'login': 'tinezivic', 'id': 43860297, 'node_id': 'MDQ6VXNlcjQzODYwMjk3', 'avatar_url': 'https://avatars.githubusercontent.com/u/43860297?v=4', 'gravatar_id': '', 'url': 'https://api.github.com/users/tinezivic', 'html_url': 'https://github.com/tinezivic', 'followers_url': 'https://api.github.com/users/tinezivic/followers', 'following_url': 'https://api.github.com/users/tinezivic/following{/other_user}', 'gists_url': 'https://api.github.com/users/tinezivic/gists{/gist_id}', 'starred_url': 'https://api.github.com/users/tinezivic/starred{/owner}{/repo}', 'subscriptions_url': 'https://api.github.com/users/tinezivic/subscriptions', 'organizations_url': 'https://api.github.com/users/tinezivic/orgs', 'repos_url': 'https://api.github.com/users/tinezivic/repos', 'events_url': 'https://api.github.com/users/tinezivic/events{/privacy}', 'received_events_url': 'https://api.github.com/users/tinezivic/received_events', 'type': 'User', 'user_view_type': 'public', 'site_admin': False}, 'body': ""Thanks, you're right. I'll update this."", 'created_at': '2026-04-28T04:26:49Z', 'updated_at': '2026-04-28T04:51:03Z', 'html_url': 'https://github.com/pandas-dev/pandas/pull/65311#discussion_r3151555725', 'pull_request_url': 'https://api.github.com/repos/pandas-dev/pandas/pulls/65311', '_links': {'self': {'href': 'https://api.github.com/repos/pandas-dev/pandas/pulls/comments/3151555725'}, 'html': {'href': 'https://github.com/pandas-dev/pandas/pull/65311#discussion_r3151555725'}, 'pull_request': {'href': 'https://api.github.com/repos/pandas-dev/pandas/pulls/65311'}}, 'reactions': {'url': 'https://api.github.com/repos/pandas-dev/pandas/pulls/comments/3151555725/reactions', 'total_count': 0, '+1': 0, '-1': 0, 'laugh': 0, 'hooray': 0, 'confused': 0, 'heart': 0, 'rocket': 0, 'eyes': 0}, 'in_reply_to_id': 3140393275, 'original_position': 56, 'position': 1, 'subject_type': 'line'}, 'pull_request': {'url': 'https://api.github.com/repos/pandas-dev/pandas/pulls/65311', 'id': 3557491120, 'number': 65311, 'head': {'ref': 'fix-at-iat-list-like-setitem', 'sha': 'ad3040d0d6e7b02f89ca1b05d801f647ae7a87a7', 'repo': {'id': 1214730623, 'url': 'https://api.github.com/repos/tinezivic/pandas', 'name': 'pandas'}}, 'base': {'ref': 'main', 'sha': 'fe548a48d84a5dede6d58794455480c7efd7f8c1', 'repo': {'id': 858127, 'url': 'https://api.github.com/repos/pandas-dev/pandas', 'name': 'pandas'}}}}, 'public': True, 'created_at': '2026-04-28T04:26:49Z', 'org': {'id': 21206976, 'login': 'pandas-dev', 'gravatar_id': '', 'url': 'https://api.github.com/orgs/pandas-dev', 'avatar_url': 'https://avatars.githubusercontent.com/u/21206976?'}}",False,,,1
events_url.__api__[21],[21],dict,"{'id': '8855162756', 'type': 'PullRequestReviewEvent', 'actor': {'id': 43860297, 'login': 'tinezivic', 'display_login': 'tinezivic', 'gravatar_id': '', 'url': 'https://api.github.com/users/tinezivic', 'avatar_url': 'https://avatars.githubusercontent.com/u/43860297?'}, 'repo': {'id': 858127, 'name': 'pandas-dev/pandas', 'url': 'https://api.github.com/repos/pandas-dev/pandas'}, 'payload': {'review': {'id': 4185848714, 'node_id': 'PRR_kwDOAA0YD875fvuK', 'user': {'login': 'tinezivic', 'id': 43860297, 'node_id': 'MDQ6VXNlcjQzODYwMjk3', 'avatar_url': 'https://avatars.githubusercontent.com/u/43860297?v=4', 'gravatar_id': '', 'url': 'https://api.github.com/users/tinezivic', 'html_url': 'https://github.com/tinezivic', 'followers_url': 'https://api.github.com/users/tinezivic/followers', 'following_url': 'https://api.github.com/users/tinezivic/following{/other_user}', 'gists_url': 'https://api.github.com/users/tinezivic/gists{/gist_id}', 'starred_url': 'https://api.github.com/users/tinezivic/starred{/owner}{/repo}', 'subscriptions_url': 'https://api.github.com/users/tinezivic/subscriptions', 'organizations_url': 'https://api.github.com/users/tinezivic/orgs', 'repos_url': 'https://api.github.com/users/tinezivic/repos', 'events_url': 'https://api.github.com/users/tinezivic/events{/privacy}', 'received_events_url': 'https://api.github.com/users/tinezivic/received_events', 'type': 'User', 'user_view_type': 'public', 'site_admin': False}, 'body': None, 'commit_id': 'b6f6a48f190dfa254cd833862cfb1a4bd02129b5', 'state': 'commented', 'html_url': 'https://github.com/pandas-dev/pandas/pull/65311#pullrequestreview-4185848714', 'pull_request_url': 'https://api.github.com/repos/pandas-dev/pandas/pulls/65311', '_links': {'html': {'href': 'https://github.com/pandas-dev/pandas/pull/65311#pullrequestreview-4185848714'}, 'pull_request': {'href': 'https://api.github.com/repos/pandas-dev/pandas/pulls/65311'}}, 'submitted_at': '2026-04-28T04:26:50Z', 'updated_at': '2026-04-28T04:26:50Z'}, 'pull_request': {'url': 'https://api.github.com/repos/pandas-dev/pandas/pulls/65311', 'id': 3557491120, 'number': 65311, 'head': {'ref': 'fix-at-iat-list-like-setitem', 'sha': 'ad3040d0d6e7b02f89ca1b05d801f647ae7a87a7', 'repo': {'id': 1214730623, 'url': 'https://api.github.com/repos/tinezivic/pandas', 'name': 'pandas'}}, 'base': {'ref': 'main', 'sha': 'fe548a48d84a5dede6d58794455480c7efd7f8c1', 'repo': {'id': 858127, 'url': 'https://api.github.com/repos/pandas-dev/pandas', 'name': 'pandas'}}}, 'action': 'created'}, 'public': True, 'created_at': '2026-04-28T04:26:50Z', 'org': {'id': 21206976, 'login': 'pandas-dev', 'gravatar_id': '', 'url': 'https://api.github.com/orgs/pandas-dev', 'avatar_url': 'https://avatars.githubusercontent.com/u/21206976?'}}",False,,,1
events_url.__api__[22],[22],dict,"{'id': '8854740419', 'type': 'ForkEvent', 'actor': {'id': 199561832, 'login': 'tamhahn', 'display_login': 'tamhahn', 'gravatar_id': '', 'url': 'https://api.github.com/users/tamhahn', 'avatar_url': 'https://avatars.githubusercontent.com/u/199561832?'}, 'repo': {'id': 858127, 'name': 'pandas-dev/pandas', 'url': 'https://api.github.com/repos/pandas-dev/pandas'}, 'payload': {'action': 'forked', 'forkee': {'id': 1223158231, 'node_id': 'R_kgDOSOfp1w', 'name': 'pandas', 'full_name': 'tamhahn/pandas', 'private': False, 'owner': {'login': 'tamhahn', 'id': 199561832, 'node_id': 'U_kgDOC-USaA', 'avatar_url': 'https://avatars.githubusercontent.com/u/199561832?v=4', 'gravatar_id': '', 'url': 'https://api.github.com/users/tamhahn', 'html_url': 'https://github.com/tamhahn', 'followers_url': 'https://api.github.com/users/tamhahn/followers', 'following_url': 'https://api.github.com/users/tamhahn/following{/other_user}', 'gists_url': 'https://api.github.com/users/tamhahn/gists{/gist_id}', 'starred_url': 'https://api.github.com/users/tamhahn/starred{/owner}{/repo}', 'subscriptions_url': 'https://api.github.com/users/tamhahn/subscriptions', 'organizations_url': 'https://api.github.com/users/tamhahn/orgs', 'repos_url': 'https://api.github.com/users/tamhahn/repos', 'events_url': 'https://api.github.com/users/tamhahn/events{/privacy}', 'received_events_url': 'https://api.github.com/users/tamhahn/received_events', 'type': 'User', 'user_view_type': 'public', 'site_admin': False}, 'html_url': 'https://github.com/tamhahn/pandas', 'description': 'Flexible and powerful data analysis / manipulation library for Python, providing labeled data structures similar to R data.frame objects, statistical functions, and much more', 'fork': True, 'url': 'https://api.github.com/repos/tamhahn/pandas', 'forks_url': 'https://api.github.com/repos/tamhahn/pandas/forks', 'keys_url': 'https://api.github.com/repos/tamhahn/pandas/keys{/key_id}', 'collaborators_url': 'https://api.github.com/repos/tamhahn/pandas/collaborators{/collaborator}', 'teams_url': 'https://api.github.com/repos/tamhahn/pandas/teams', 'hooks_url': 'https://api.github.com/repos/tamhahn/pandas/hooks', 'issue_events_url': 'https://api.github.com/repos/tamhahn/pandas/issues/events{/number}', 'events_url': 'https://api.github.com/repos/tamhahn/pandas/events', 'assignees_url': 'https://api.github.com/repos/tamhahn/pandas/assignees{/user}', 'branches_url': 'https://api.github.com/repos/tamhahn/pandas/branches{/branch}', 'tags_url': 'https://api.github.com/repos/tamhahn/pandas/tags', 'blobs_url': 'https://api.github.com/repos/tamhahn/pandas/git/blobs{/sha}', 'git_tags_url': 'https://api.github.com/repos/tamhahn/pandas/git/tags{/sha}', 'git_refs_url': 'https://api.github.com/repos/tamhahn/pandas/git/refs{/sha}', 'trees_url': 'https://api.github.com/repos/tamhahn/pandas/git/trees{/sha}', 'statuses_url': 'https://api.github.com/repos/tamhahn/pandas/statuses/{sha}', 'languages_url': 'https://api.github.com/repos/tamhahn/pandas/languages', 'stargazers_url': 'https://api.github.com/repos/tamhahn/pandas/stargazers', 'contributors_url': 'https://api.github.com/repos/tamhahn/pandas/contributors', 'subscribers_url': 'https://api.github.com/repos/tamhahn/pandas/subscribers', 'subscription_url': 'https://api.github.com/repos/tamhahn/pandas/subscription', 'commits_url': 'https://api.github.com/repos/tamhahn/pandas/commits{/sha}', 'git_commits_url': 'https://api.github.com/repos/tamhahn/pandas/git/commits{/sha}', 'comments_url': 'https://api.github.com/repos/tamhahn/pandas/comments{/number}', 'issue_comment_url': 'https://api.github.com/repos/tamhahn/pandas/issues/comments{/number}', 'contents_url': 'https://api.github.com/repos/tamhahn/pandas/contents/{+path}', 'compare_url': 'https://api.github.com/repos/tamhahn/pandas/compare/{base}...{head}', 'merges_url': 'https://api.github.com/repos/tamhahn/pandas/merges', 'archive_url': 'https://api.github.com/repos/tamhahn/pandas/{archive_format}{/ref}', 'downloads_url': 'https://api.github.com/repos/tamhahn/pandas/downloads', 'issues_url': 'https://api.github.com/repos/tamhahn/pandas/issues{/number}', 'pulls_url': 'https://api.github.com/repos/tamhahn/pandas/pulls{/number}', 'milestones_url': 'https://api.github.com/repos/tamhahn/pandas/milestones{/number}', 'notifications_url': 'https://api.github.com/repos/tamhahn/pandas/notifications{?since,all,participating}', 'labels_url': 'https://api.github.com/repos/tamhahn/pandas/labels{/name}', 'releases_url': 'https://api.github.com/repos/tamhahn/pandas/releases{/id}', 'deployments_url': 'https://api.github.com/repos/tamhahn/pandas/deployments', 'created_at': '2026-04-28T04:03:57Z', 'updated_at': '2026-04-28T04:03:57Z', 'pushed_at': '2026-04-28T02:35:44Z', 'git_url': 'git://github.com/tamhahn/pandas.git', 'ssh_url': 'git@github.com:tamhahn/pandas.git', 'clone_url': 'https://github.com/tamhahn/pandas.git', 'svn_url': 'https://github.com/tamhahn/pandas', 'homepage': 'https://pandas.pydata.org', 'size': 390274, 'stargazers_count': 0, 'watchers_count': 0, 'language': None, 'has_issues': False, 'has_projects': True, 'has_downloads': True, 'has_wiki': False, 'has_pages': False, 'has_discussions': False, 'forks_count': 0, 'mirror_url': None, 'archived': False, 'disabled': False, 'open_issues_count': 0, 'license': {'key': 'bsd-3-clause', 'name': 'BSD 3-Clause ""New"" or ""Revised"" License', 'spdx_id': 'BSD-3-Clause', 'url': 'https://api.github.com/licenses/bsd-3-clause', 'node_id': 'MDc6TGljZW5zZTU='}, 'allow_forking': True, 'is_template': False, 'web_commit_signoff_required': False, 'has_pull_requests': True, 'pull_request_creation_policy': 'all', 'topics': [], 'visibility': 'public', 'forks': 0, 'open_issues': 0, 'watchers': 0, 'default_branch': 'main'}}, 'public': True, 'created_at': '2026-04-28T04:03:57Z', 'org': {'id': 21206976, 'login': 'pandas-dev', 'gravatar_id': '', 'url': 'https://api.github.com/orgs/pandas-dev', 'avatar_url': 'https://avatars.githubusercontent.com/u/21206976?'}}",False,,,1
events_url.__api__[23],[23],dict,"{'id': '8854245390', 'type': 'WatchEvent', 'actor': {'id': 45904221, 'login': 'CRK1918', 'display_login': 'CRK1918', 'gravatar_id': '', 'url': 'https://api.github.com/users/CRK1918', 'avatar_url': 'https://avatars.githubusercontent.com/u/45904221?'}, 'repo': {'id': 858127, 'name': 'pandas-dev/pandas', 'url': 'https://api.github.com/repos/pandas-dev/pandas'}, 'payload': {'action': 'started'}, 'public': True, 'created_at': '2026-04-28T03:36:29Z', 'org': {'id': 21206976, 'login': 'pandas-dev', 'gravatar_id': '', 'url': 'https://api.github.com/orgs/pandas-dev', 'avatar_url': 'https://avatars.githubusercontent.com/u/21206976?'}}",False,,,1
events_url.__api__[24],[24],dict,"{'id': '8854036454', 'type': 'PullRequestEvent', 'actor': {'id': 8078968, 'login': 'jbrockmendel', 'display_login': 'jbrockmendel', 'gravatar_id': '', 'url': 'https://api.github.com/users/jbrockmendel', 'avatar_url': 'https://avatars.githubusercontent.com/u/8078968?'}, 'repo': {'id': 858127, 'name': 'pandas-dev/pandas', 'url': 'https://api.github.com/repos/pandas-dev/pandas'}, 'payload': {'action': 'labeled', 'number': 65395, 'pull_request': {'url': 'https://api.github.com/repos/pandas-dev/pandas/pulls/65395', 'id': 3593531635, 'number': 65395, 'head': {'ref': 'perf-to_offset', 'sha': '3701e35adafc4022d208eed224f9475e835ad40e', 'repo': {'id': 96820953, 'url': 'https://api.github.com/repos/jbrockmendel/pandas', 'name': 'pandas'}}, 'base': {'ref': 'main', 'sha': 'fe548a48d84a5dede6d58794455480c7efd7f8c1', 'repo': {'id': 858127, 'url': 'https://api.github.com/repos/pandas-dev/pandas', 'name': 'pandas'}}}, 'label': {'id': 8935311, 'node_id': 'MDU6TGFiZWw4OTM1MzEx', 'url': 'https://api.github.com/repos/pandas-dev/pandas/labels/Performance', 'name': 'Performance', 'color': 'a10c02', 'default': False, 'description': 'Memory or execution speed performance'}, 'labels': [{'id': 8935311, 'node_id': 'MDU6TGFiZWw4OTM1MzEx', 'url': 'https://api.github.com/repos/pandas-dev/pandas/labels/Performance', 'name': 'Performance', 'color': 'a10c02', 'default': False, 'description': 'Memory or execution speed performance'}]}, 'public': True, 'created_at': '2026-04-28T03:25:29Z', 'org': {'id': 21206976, 'login': 'pandas-dev', 'gravatar_id': '', 'url': 'https://api.github.com/orgs/pandas-dev', 'avatar_url': 'https://avatars.githubusercontent.com/u/21206976?'}}",False,,,1
